Date,BTC-USD,ETH-USD,ADA-USD,ETC-USD,TRX-USD,BCH-USD,SOL-USD,DOT-USD,LTC-USD,XRP-USD
2018-02-06,7754.0,793.1220092773438,0.36975300312042236,19.388500213623047,0.03647800162434578,974.5250244140625,,,142.99099731445312,0.7763929963111877
2018-02-07,7621.2998046875,757.0679931640625,0.34044700860977173,18.157499313354492,0.03274599835276604,957.9600219726562,,,138.2030029296875,0.7238950133323669
2018-02-08,8265.58984375,817.8070068359375,0.35658401250839233,21.793500900268555,0.0367249995470047,1284.56005859375,,,149.46600341796875,0.8052629828453064
2018-02-09,8736.98046875,883.864990234375,0.3916020095348358,25.99799919128418,0.047968000173568726,1312.1099853515625,,,163.9499969482422,0.9544280171394348
2018-02-10,8621.900390625,860.4149780273438,0.4058719873428345,24.515499114990234,0.04869899898767471,1257.31005859375,,,155.59300231933594,1.070739984512329
2018-02-11,8129.97021484375,814.6599731445312,0.36976900696754456,24.128999710083008,0.04240100085735321,1217.6400146484375,,,148.99000549316406,1.0041600465774536
2018-02-12,8926.5703125,868.7069702148438,0.38431501388549805,29.881500244140625,0.046115998178720474,1283.9100341796875,,,161.5659942626953,1.0810099840164185
2018-02-13,8598.3095703125,845.2579956054688,0.3733139932155609,33.961299896240234,0.04335600137710571,1231.97998046875,,,159.5540008544922,1.0274100303649902
2018-02-14,9494.6298828125,923.5609741210938,0.3969079852104187,35.04180145263672,0.04593599960207939,1362.27001953125,,,213.35899353027344,1.1416200399398804
2018-02-15,10166.400390625,936.9760131835938,0.40936800837516785,34.53179931640625,0.04649600014090538,1375.81005859375,,,225.42599487304688,1.1468600034713745
2018-02-16,10233.900390625,944.2100219726562,0.4038099944591522,35.034000396728516,0.052448999136686325,1552.199951171875,,,230.12399291992188,1.1380300521850586
2018-02-17,11112.7001953125,974.114990234375,0.41988301277160645,34.98649978637695,0.05491400137543678,1551.3900146484375,,,229.46499633789062,1.2049800157546997
2018-02-18,10551.7998046875,923.9210205078125,0.3856180012226105,34.880001068115234,0.049605999141931534,1487.4599609375,,,215.73599243164062,1.120460033416748
2018-02-19,11225.2998046875,943.864990234375,0.3914720118045807,39.29399871826172,0.051541998982429504,1534.77001953125,,,223.0570068359375,1.1444200277328491
2018-02-20,11403.7001953125,895.3709716796875,0.37877899408340454,38.46979904174805,0.04686100035905838,1418.72998046875,,,232.8509979248047,1.089460015296936
2018-02-21,10690.400390625,849.9710083007812,0.36444100737571716,36.63309860229492,0.04458000138401985,1308.4599609375,,,213.3520050048828,1.0153900384902954
2018-02-22,10005.0,812.844970703125,0.3378709852695465,32.80649948120117,0.04067400097846985,1219.489990234375,,,195.30799865722656,0.9417880177497864
2018-02-23,10301.099609375,864.1890258789062,0.3452579975128174,38.039798736572266,0.04287499934434891,1270.7099609375,,,209.3090057373047,0.9988549947738647
2018-02-24,9813.0703125,840.5150146484375,0.3229660093784332,38.84270095825195,0.040929000824689865,1193.27001953125,,,209.4219970703125,0.9544020295143127
2018-02-25,9664.73046875,844.8099975585938,0.34403300285339355,36.41279983520508,0.039882998913526535,1178.0999755859375,,,220.47500610351562,0.9434869885444641
2018-02-26,10366.7001953125,869.3150024414062,0.3383350074291229,36.079200744628906,0.04176900163292885,1250.56005859375,,,220.96200561523438,0.9568589925765991
2018-02-27,10725.599609375,878.2650146484375,0.33553600311279297,36.24810028076172,0.04273099824786186,1246.6600341796875,,,216.5989990234375,0.9473050236701965
2018-02-28,10397.900390625,855.198974609375,0.31258100271224976,33.69430160522461,0.04334999993443489,1204.1600341796875,,,202.89500427246094,0.9045829772949219
2018-03-01,10951.0,872.2000122070312,0.30439698696136475,33.76100158691406,0.048847001045942307,1291.9200439453125,,,209.75,0.9283469915390015
2018-03-02,11086.400390625,856.85302734375,0.293503999710083,30.765899658203125,0.05294699966907501,1275.1800537109375,,,212.55599975585938,0.9101439714431763
2018-03-03,11489.7001953125,857.2249755859375,0.297105997800827,29.190399169921875,0.04891800135374069,1270.3800048828125,,,210.64300537109375,0.907804012298584
2018-03-04,11512.599609375,866.677978515625,0.3007870018482208,29.68549919128418,0.047800999134778976,1289.0799560546875,,,213.7989959716797,1.0055400133132935
2018-03-05,11573.2998046875,853.6840209960938,0.2976219952106476,26.84320068359375,0.046776000410318375,1268.030029296875,,,211.1750030517578,0.9593679904937744
2018-03-06,10779.900390625,816.9509887695312,0.2853569984436035,25.09869956970215,0.04395800083875656,1206.0400390625,,,196.6009979248047,0.9228870272636414
2018-03-07,9965.5703125,752.8309936523438,0.2472810000181198,22.117000579833984,0.03860099986195564,1092.1600341796875,,,185.83900451660156,0.871209979057312
2018-03-08,9395.009765625,704.5960083007812,0.22174300253391266,22.667600631713867,0.03642499819397926,1040.2099609375,,,176.51100158691406,0.8258569836616516
2018-03-09,9337.5498046875,728.916015625,0.2222069948911667,22.475500106811523,0.036981001496315,1067.02001953125,,,187.16799926757812,0.8497610092163086
2018-03-10,8866.0,686.8900146484375,0.2098730057477951,20.911699295043945,0.03492800146341324,1005.9299926757812,,,177.73199462890625,0.7966269850730896
2018-03-11,9578.6298828125,723.3389892578125,0.22349800169467926,21.57539939880371,0.03871599957346916,1145.1700439453125,,,188.9459991455078,0.8311219811439514
2018-03-12,9205.1201171875,699.8309936523438,0.22372199594974518,20.499099731445312,0.036132000386714935,1051.280029296875,,,178.23399353027344,0.8010479807853699
2018-03-13,9194.849609375,690.8270263671875,0.22302600741386414,19.923999786376953,0.035725999623537064,1064.030029296875,,,175.78199768066406,0.7897109985351562
2018-03-14,8269.8095703125,614.291015625,0.19956199824810028,17.15180015563965,0.031055999919772148,949.4669799804688,,,161.1009979248047,0.7019019722938538
2018-03-15,8300.8603515625,611.3040161132812,0.18570899963378906,18.413000106811523,0.030119000002741814,943.635986328125,,,164.4759979248047,0.6972690224647522
2018-03-16,8338.349609375,601.666015625,0.17887799441814423,17.77560043334961,0.030119000002741814,977.0349731445312,,,165.4499969482422,0.6892600059509277
2018-03-17,7916.8798828125,552.7789916992188,0.15476299822330475,16.31839942932129,0.02835799939930439,949.7789916992188,,,152.968994140625,0.6378560066223145
2018-03-18,8223.6796875,538.6439819335938,0.15615500509738922,16.78700065612793,0.028620999306440353,938.114990234375,,,154.07400512695312,0.6587769985198975
2018-03-19,8630.650390625,556.7260131835938,0.19764800369739532,19.654600143432617,0.032363999634981155,994.6749877929688,,,161.14199829101562,0.7490800023078918
2018-03-20,8913.4697265625,557.1749877929688,0.20494699478149414,20.20669937133789,0.03811199963092804,1059.1199951171875,,,168.81700134277344,0.7098079919815063
2018-03-21,8929.2802734375,561.7319946289062,0.2131890058517456,19.798999786376953,0.037105999886989594,1033.449951171875,,,169.052001953125,0.693664014339447
2018-03-22,8728.4697265625,539.7020263671875,0.20348100364208221,19.66790008544922,0.03792399913072586,1011.52001953125,,,163.6719970703125,0.6627429723739624
2018-03-23,8879.6201171875,539.6190185546875,0.18925899267196655,19.039100646972656,0.04113699868321419,1019.4299926757812,,,167.83200073242188,0.6431739926338196
2018-03-24,8668.1201171875,526.4390258789062,0.1892009973526001,18.499500274658203,0.04978000000119209,982.302978515625,,,159.63099670410156,0.6412649750709534
2018-03-25,8495.7802734375,524.2869873046875,0.18460500240325928,18.08989906311035,0.04531100019812584,966.8759765625,,,160.08399963378906,0.6418750286102295
2018-03-26,8209.400390625,489.95098876953125,0.1678059995174408,16.483600616455078,0.04437800124287605,919.2479858398438,,,149.2209930419922,0.5994629859924316
2018-03-27,7833.0400390625,450.1159973144531,0.15492600202560425,15.908699989318848,0.04307499900460243,876.3280029296875,,,135.7790069580078,0.5779169797897339
2018-03-28,7954.47998046875,446.27899169921875,0.16005800664424896,16.09869956970215,0.04881700128316879,860.52001953125,,,131.7469940185547,0.5780019760131836
2018-03-29,7165.7001953125,385.9679870605469,0.14688199758529663,14.675800323486328,0.04300199821591377,714.2680053710938,,,114.67900085449219,0.5115110278129578
2018-03-30,6890.52001953125,394.6449890136719,0.14720900356769562,14.39109992980957,0.041276998817920685,697.0120239257812,,,118.5979995727539,0.509564995765686
2018-03-31,6973.52978515625,396.4570007324219,0.15591900050640106,14.368200302124023,0.03397199884057045,685.2470092773438,,,116.60700225830078,0.5123530030250549
2018-04-01,6844.22998046875,379.60699462890625,0.1507679969072342,13.576000213623047,0.032152000814676285,643.0269775390625,,,115.22200012207031,0.4850809872150421
2018-04-02,7083.7998046875,386.42498779296875,0.15638500452041626,14.127699851989746,0.03575500100851059,662.7730102539062,,,119.30599975585938,0.5006880164146423
2018-04-03,7456.10986328125,416.89300537109375,0.17244699597358704,15.16409969329834,0.034800998866558075,712.8779907226562,,,134.47000122070312,0.5580440163612366
2018-04-04,6853.83984375,380.5429992675781,0.1553560048341751,13.643199920654297,0.030136000365018845,649.1959838867188,,,118.41200256347656,0.5016310214996338
2018-04-05,6811.47021484375,383.23199462890625,0.14875799417495728,13.715999603271484,0.04001399874687195,646.0419921875,,,119.13099670410156,0.49580100178718567
2018-04-06,6636.31982421875,370.2850036621094,0.14445100724697113,13.150199890136719,0.036917999386787415,610.426025390625,,,113.15499877929688,0.4764310121536255
2018-04-07,6911.08984375,385.3139953613281,0.1487939953804016,13.469799995422363,0.037064000964164734,640.3460083007812,,,116.26000213623047,0.48786699771881104
2018-04-08,7023.52001953125,400.50799560546875,0.1565990000963211,14.119400024414062,0.03763199970126152,655.2559814453125,,,117.6709976196289,0.5003979802131653
2018-04-09,6770.72998046875,398.5260009765625,0.15310600399971008,13.631799697875977,0.03575599938631058,637.0289916992188,,,114.98999786376953,0.4918549954891205
2018-04-10,6834.759765625,414.2430114746094,0.15634700655937195,13.652099609375,0.036928001791238785,649.6160278320312,,,114.26300048828125,0.4919309914112091
2018-04-11,6968.31982421875,430.5400085449219,0.16602900624275208,14.593400001525879,0.036270998418331146,666.5800170898438,,,118.29100036621094,0.5395060181617737
2018-04-12,7889.25,492.9410095214844,0.21223300695419312,16.165800094604492,0.03956399857997894,734.4819946289062,,,129.3350067138672,0.6287369728088379
2018-04-13,7895.9599609375,492.7349853515625,0.200532004237175,15.60830020904541,0.03900599852204323,738.302001953125,,,125.35399627685547,0.6380869746208191
2018-04-14,7986.240234375,501.4779968261719,0.20085300505161285,16.02440071105957,0.040010999888181686,738.9849853515625,,,126.29399871826172,0.6321840286254883
2018-04-15,8329.1103515625,531.7020263671875,0.2213899940252304,16.75149917602539,0.04297100007534027,780.8259887695312,,,132.0449981689453,0.6825339794158936
2018-04-16,8058.669921875,511.1470031738281,0.2566460072994232,16.119800567626953,0.041255999356508255,766.4730224609375,,,128.3350067138672,0.6632969975471497
2018-04-17,7902.08984375,502.8940124511719,0.2437240034341812,16.072599411010742,0.04211600124835968,757.5910034179688,,,132.92799377441406,0.6569330096244812
2018-04-18,8163.419921875,524.7890014648438,0.26034098863601685,17.617700576782227,0.04752099886536598,888.9080200195312,,,139.9969940185547,0.7089319825172424
2018-04-19,8294.3095703125,567.8889770507812,0.2723580002784729,18.384300231933594,0.04939199984073639,968.6380004882812,,,146.3000030517578,0.7919759750366211
2018-04-20,8845.830078125,615.718017578125,0.3012470006942749,19.636499404907227,0.053672999143600464,1128.02001953125,,,155.53700256347656,0.924465000629425
2018-04-21,8895.580078125,605.39501953125,0.29058000445365906,18.687000274658203,0.05367700010538101,1154.68994140625,,,148.9340057373047,0.8731030225753784
2018-04-22,8802.4599609375,621.8599853515625,0.2855350077152252,18.789600372314453,0.0524200014770031,1201.219970703125,,,146.7740020751953,0.8699949979782104
2018-04-23,8930.8798828125,642.5479736328125,0.2884730100631714,20.481399536132812,0.058545999228954315,1432.260009765625,,,152.2519989013672,0.8766570091247559
2018-04-24,9697.5,708.1580200195312,0.31287500262260437,22.248699188232422,0.07336000353097916,1426.4200439453125,,,165.781005859375,0.934781014919281
2018-04-25,8845.740234375,615.416015625,0.27165400981903076,18.57740020751953,0.07001499831676483,1284.7900390625,,,144.76400756835938,0.8006070256233215
2018-04-26,9281.509765625,662.8090209960938,0.2942950129508972,21.062700271606445,0.07456599920988083,1420.4100341796875,,,153.6790008544922,0.8524140119552612
2018-04-27,8987.0498046875,647.031982421875,0.2884890139102936,20.556800842285156,0.07403700053691864,1337.8499755859375,,,145.90499877929688,0.813884973526001
2018-04-28,9348.48046875,683.677978515625,0.3578740060329437,21.72920036315918,0.08166199922561646,1396.25,,,152.29600524902344,0.8638039827346802
2018-04-29,9419.080078125,688.8809814453125,0.36505699157714844,21.83060073852539,0.0891449972987175,1440.300048828125,,,153.63099670410156,0.8727779984474182
2018-04-30,9240.5498046875,669.9240112304688,0.34331798553466797,21.67690086364746,0.09377700090408325,1350.050048828125,,,148.4770050048828,0.8379380106925964
2018-05-01,9119.009765625,673.6129760742188,0.35869300365448,21.581899642944336,0.09335999935865402,1351.280029296875,,,148.48800659179688,0.8414070010185242
2018-05-02,9235.919921875,687.1489868164062,0.3724200129508972,21.66819953918457,0.0913970023393631,1458.719970703125,,,151.57699584960938,0.8590940237045288
2018-05-03,9743.8603515625,779.5430297851562,0.3697090148925781,22.757600784301758,0.08733999729156494,1511.969970703125,,,161.45899963378906,0.8844659924507141
2018-05-04,9700.759765625,785.6240234375,0.360181987285614,22.398000717163086,0.08681000024080276,1517.3299560546875,,,168.78799438476562,0.895442008972168
2018-05-05,9858.150390625,816.1199951171875,0.36633801460266113,22.760900497436523,0.0871020033955574,1752.0999755859375,,,177.76199340820312,0.9051030278205872
2018-05-06,9654.7998046875,792.3109741210938,0.35002100467681885,25.344100952148438,0.08477800339460373,1765.68994140625,,,171.8000030517578,0.8714240193367004
2018-05-07,9373.009765625,753.7249755859375,0.3351759910583496,23.636899948120117,0.08308599889278412,1655.199951171875,,,164.87899780273438,0.8326410055160522
2018-05-08,9234.8203125,752.8569946289062,0.3283520042896271,22.46649932861328,0.08307100087404251,1611.93994140625,,,159.61700439453125,0.8139700293540955
2018-05-09,9325.1796875,752.2750244140625,0.32359299063682556,21.4960994720459,0.0810059979557991,1638.3399658203125,,,157.05499267578125,0.8020430207252502
2018-05-10,9043.9404296875,727.2769775390625,0.29708901047706604,19.743600845336914,0.073573999106884,1528.5899658203125,,,149.86900329589844,0.7582370042800903
2018-05-11,8441.490234375,679.5859985351562,0.2601270079612732,17.725099563598633,0.065932996571064,1371.739990234375,,,137.11700439453125,0.6849480271339417
2018-05-12,8504.8896484375,686.0479736328125,0.27093198895454407,18.149099349975586,0.06873100250959396,1472.4000244140625,,,141.8820037841797,0.6967350244522095
2018-05-13,8723.9404296875,733.4959716796875,0.28589001297950745,18.726699829101562,0.07561299949884415,1493.1199951171875,,,144.58799743652344,0.745747983455658
2018-05-14,8716.7900390625,730.5490112304688,0.27343401312828064,18.785499572753906,0.07281199842691422,1431.68994140625,,,147.71400451660156,0.7408980131149292
2018-05-15,8510.3798828125,708.8709716796875,0.26015499234199524,18.26289939880371,0.06856600195169449,1343.3800048828125,,,139.8800048828125,0.6985880136489868
2018-05-16,8368.830078125,707.0499877929688,0.2563750147819519,17.761999130249023,0.07195399701595306,1280.6199951171875,,,139.26800537109375,0.7140809893608093
2018-05-17,8094.31982421875,672.656982421875,0.2436639964580536,17.03860092163086,0.06743700057268143,1206.1700439453125,,,132.7729949951172,0.6673099994659424
2018-05-18,8250.9697265625,694.3670043945312,0.24554400146007538,17.996700286865234,0.06938699632883072,1207.239990234375,,,136.0570068359375,0.6802939772605896
2018-05-19,8247.1796875,696.530029296875,0.24327099323272705,17.7012996673584,0.06914400309324265,1184.9599609375,,,135.32000732421875,0.6767129898071289
2018-05-20,8513.25,715.3690185546875,0.2561360001564026,18.156600952148438,0.07726900279521942,1291.77001953125,,,139.697998046875,0.7002440094947815
2018-05-21,8418.990234375,699.2219848632812,0.24884000420570374,17.679500579833984,0.08237800002098083,1233.6400146484375,,,134.50900268554688,0.6815869808197021
2018-05-22,8041.77978515625,647.7410278320312,0.22440800070762634,16.469100952148438,0.07482899725437164,1141.8599853515625,,,128.67599487304688,0.645566999912262
2018-05-23,7557.81982421875,583.5850219726562,0.20287300646305084,14.954500198364258,0.06984800100326538,1005.6099853515625,,,119.31400299072266,0.599593997001648
2018-05-24,7587.33984375,601.7550048828125,0.2089889943599701,15.708800315856934,0.07309500128030777,1071.3599853515625,,,122.61299896240234,0.6319969892501831
2018-05-25,7480.14013671875,586.7340087890625,0.200654998421669,15.188300132751465,0.07127899676561356,1017.2999877929688,,,119.44200134277344,0.6110010147094727
2018-05-26,7355.8798828125,587.280029296875,0.19656699895858765,15.254799842834473,0.07316199690103531,1012.47998046875,,,118.2770004272461,0.6127079725265503
2018-05-27,7368.22021484375,572.6680297851562,0.1935569941997528,15.207599639892578,0.07060100138187408,996.9240112304688,,,117.99199676513672,0.6078810095787048
2018-05-28,7135.990234375,516.0360107421875,0.17478300631046295,14.402099609375,0.06065399944782257,892.1179809570312,,,111.5979995727539,0.5522990226745605
2018-05-29,7472.58984375,565.3880004882812,0.20318999886512756,15.22350025177002,0.06500899791717529,987.6630249023438,,,119.56800079345703,0.6012409925460815
2018-05-30,7406.52001953125,559.5900268554688,0.21114300191402435,15.201700210571289,0.06240199878811836,984.676025390625,,,117.53299713134766,0.6058170199394226
2018-05-31,7494.169921875,577.64501953125,0.22521400451660156,15.305800437927246,0.060541000217199326,995.343994140625,,,118.0739974975586,0.6126220226287842
2018-06-01,7541.4501953125,580.0430297851562,0.22250699996948242,15.517399787902832,0.05870699882507324,1002.9199829101562,,,119.91500091552734,0.6233639717102051
2018-06-02,7643.4501953125,591.8079833984375,0.227742001414299,15.820699691772461,0.061184000223875046,1084.780029296875,,,123.30699920654297,0.6434509754180908
2018-06-03,7720.25,618.3289794921875,0.2281540036201477,16.24959945678711,0.06197800114750862,1170.4000244140625,,,125.5,0.6712049841880798
2018-06-04,7514.47021484375,592.9849853515625,0.2140119969844818,15.2298002243042,0.059179000556468964,1105.800048828125,,,119.90299987792969,0.661424994468689
2018-06-05,7633.759765625,609.302978515625,0.2204670011997223,15.53219985961914,0.06057700142264366,1152.8900146484375,,,121.70099639892578,0.6770150065422058
2018-06-06,7653.97998046875,607.1240234375,0.215720996260643,15.247900009155273,0.059408001601696014,1131.1700439453125,,,121.18299865722656,0.674796998500824
2018-06-07,7678.240234375,605.18701171875,0.21111899614334106,15.249099731445312,0.0588189996778965,1143.75,,,121.4260025024414,0.6781280040740967
2018-06-08,7624.919921875,601.0770263671875,0.20535799860954285,15.408300399780273,0.05757699906826019,1118.18994140625,,,120.08399963378906,0.6743429899215698
2018-06-09,7531.97998046875,597.56201171875,0.20209099352359772,15.157400131225586,0.0571569986641407,1092.1300048828125,,,117.74099731445312,0.6597549915313721
2018-06-10,6786.02001953125,526.47900390625,0.1768680065870285,12.636799812316895,0.048002999275922775,939.5460205078125,,,107.04399871826172,0.588126003742218
2018-06-11,6906.919921875,533.2839965820312,0.1812800019979477,12.917799949645996,0.04882900044322014,958.5640258789062,,,107.51599884033203,0.604066014289856
2018-06-12,6582.35986328125,496.8429870605469,0.16658499836921692,14.850099563598633,0.04398199915885925,874.4340209960938,,,100.75199890136719,0.5629330277442932
2018-06-13,6349.89990234375,477.4939880371094,0.16040800511837006,13.880499839782715,0.04153300076723099,844.2420043945312,,,94.07559967041016,0.5346630215644836
2018-06-14,6675.35009765625,519.7420043945312,0.17237499356269836,14.06029987335205,0.045416999608278275,897.6019897460938,,,101.15399932861328,0.5613059997558594
2018-06-15,6456.580078125,491.0039978027344,0.16274699568748474,13.90149974822998,0.04287000000476837,849.3150024414062,,,96.6760025024414,0.5377069711685181
2018-06-16,6550.16015625,499.6419982910156,0.16296200454235077,14.511500358581543,0.04321499913930893,852.1909790039062,,,97.5770034790039,0.5347840189933777
2018-06-17,6499.27001953125,500.447998046875,0.16137999296188354,14.333999633789062,0.04264799878001213,852.1019897460938,,,96.10260009765625,0.5282160043716431
2018-06-18,6734.81982421875,518.8909912109375,0.1641169935464859,15.090200424194336,0.04509599879384041,885.6389770507812,,,98.81900024414062,0.5374950170516968
2018-06-19,6769.93994140625,537.9569702148438,0.1671849936246872,15.564399719238281,0.04950299859046936,904.6519775390625,,,98.83769989013672,0.5496209859848022
2018-06-20,6776.5498046875,536.2680053710938,0.16198499500751495,17.273700714111328,0.04939400032162666,890.4530029296875,,,97.99349975585938,0.5392860174179077
2018-06-21,6729.740234375,527.3670043945312,0.1585559993982315,17.58099937438965,0.04862000048160553,874.093994140625,,,96.92549896240234,0.5347750186920166
2018-06-22,6083.68994140625,465.8169860839844,0.13983899354934692,14.623299598693848,0.043136000633239746,755.9749755859375,,,85.07589721679688,0.4869470000267029
2018-06-23,6162.47998046875,474.5199890136719,0.1378680020570755,14.810799598693848,0.044178999960422516,762.7589721679688,,,82.60369873046875,0.49128401279449463
2018-06-24,6173.22998046875,457.6719970703125,0.1327030062675476,14.883600234985352,0.04245999827980995,749.364990234375,,,80.777099609375,0.47738000750541687
2018-06-25,6249.18017578125,460.30999755859375,0.13526900112628937,15.83899974822998,0.04234899953007698,756.8460083007812,,,81.8333969116211,0.48175299167633057
2018-06-26,6093.669921875,432.7720031738281,0.12609900534152985,14.878700256347656,0.03826199844479561,700.2589721679688,,,76.86669921875,0.45600101351737976
2018-06-27,6157.1298828125,442.364990234375,0.12744399905204773,15.383899688720703,0.03898699954152107,713.7670288085938,,,80.65969848632812,0.47036999464035034
2018-06-28,5903.43994140625,422.364990234375,0.11931999772787094,14.541299819946289,0.03666500002145767,660.239990234375,,,74.92980194091797,0.4484579861164093
2018-06-29,6218.2998046875,436.0090026855469,0.12571999430656433,15.267999649047852,0.03723699972033501,715.7109985351562,,,78.7688980102539,0.4530799984931946
2018-06-30,6404.0,455.17999267578125,0.13767099380493164,16.09830093383789,0.038423001766204834,748.708984375,,,81.3740005493164,0.46624499559402466
2018-07-01,6385.81982421875,453.9179992675781,0.14220799505710602,15.967900276184082,0.03788499906659126,739.4249877929688,,,80.2428970336914,0.4613580107688904
2018-07-02,6614.18017578125,475.34698486328125,0.15827800333499908,16.639999389648438,0.03952899947762489,776.1749877929688,,,85.2571029663086,0.4861220121383667
2018-07-03,6529.58984375,464.19500732421875,0.15065500140190125,16.184200286865234,0.03886700049042702,757.947021484375,,,85.10130310058594,0.4852229952812195
